ubicageo_f,numeral,nombre1,rnsnni1,equtec1,equtec2,equtec3,equtec4,equtec5,equtec6
14125,1,COMISARIA DE SEGURIDAD PUBLICA SAN IGNACIO,1,1,1,1,1,,
15001,1,SEGURIDAD PUBLICA Y PROTECCION CIVIL DE ACAMBAY DE RUIZ CASTAÑEDA,1,1,1,,,1,
15002,1,COMANDANCIA ALFA,2,NA,NA,NA,NA,NA,NA
15002,2,COMANDANCIA BETA,2,NA,NA,NA,NA,NA,NA
15002,3,DIRECCION,1,1,1,1,1,1,1
15003,1,EDIFICIO DE SEGURIDAD PUBLICA,1,1,1,1,1,1,
15003,2,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
15004,1,COMANDANCIA DE POLICIA DE ALMOLOYA DE ALQUISIRAS,2,NA,NA,NA,NA,NA,NA
15005,1,DIRECCION DE SEGURIDAD CIUDADANA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
15006,1,COMISARIA MUNICIPAL,1,1,1,1,,1,
15007,1,C2,1,1,1,,1,,
15008,1,COMANDANCIA MUNICIPAL,1,,1,,,,
15009,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1,1,,1,
15010,1,DIRECCION GENERAL DE SEGURIDAD CIUDADANA,1,1,1,1,1,1,
15011,1,COMANDANCIA MUNICIPAL,1,1,,,,,
15012,1,COMISARIA MUNICIPAL,1,1,1,,,1,
15013,1,CENTRO DE ATENCION POLICIAL 1,2,NA,NA,NA,NA,NA,NA
15013,2,CENTRO DE ATENCION POLICIAL 2,1,,1,1,,,
15013,3,CENTRO DE ATENCION POLICIAL 3,1,,1,1,,,
15013,4,CENTRO DE ATENCION POLICIAL 4,2,NA,NA,NA,NA,NA,NA
15013,5,CENTRO DE ATENCION POLICIAL 5,1,,1,1,,,
15013,6,CENTRO DE ATENCION POLICIAL 6,1,,1,1,,,
15013,7,CENTRO DE ATENCION POLICIAL 7,1,,1,1,,,
15013,8,CENTRO DE ATENCION POLICIAL 8,1,,1,1,,,
15013,9,CENTRO DE ATENCION POLICIAL 9,1,,1,1,,,
15013,10,CENTRO DE ATENCION POLICIAL 10,1,,1,,,,
15013,11,CENTRO DE ATENCION POLICIAL 11,1,,1,1,,,
15013,12,CENTRO DE ATENCION POLICIAL 12,1,,1,,,,
15013,13,CENTRO DE ATENCION POLICIAL 13,1,,1,1,,,
15013,14,CENTRO DE ATENCION POLICIAL 14,1,,1,,,,
15013,15,CENTRO DE ATENCION POLICIAL 15,1,,1,,,,
15013,16,CENTRO DE ATENCION POLICIAL 16,1,,1,1,,,
15013,17,CENTRO DE ATENCION POLICIAL 17,1,,1,,,,
15013,18,CENTRO DE ATENCION POLICIAL 18,1,,1,1,,,
15013,19,CENTRO DE ATENCION POLICIAL 19,1,,1,1,,,
15013,20,CENTRO DE ATENCION POLICIAL 20,1,,1,1,,,
15013,21,CENTRO DE ATENCION POLICIAL 21,1,,1,,,,
15013,22,CENTRO DE ATENCION POLICIAL 22,1,,1,1,,,
15014,1,COMISARIA MUNICIPAL,1,1,1,1,1,,
15015,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,,
15016,1,BASE,1,1,,,,,
15017,1,COMISARIA DE SEGURIDAD CIUDADANA,1,1,1,1,,1,
15018,1,COMISARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
15019,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL DE CAPULHUAC,1,1,1,1,,,
15020,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1,1,1,1,
15021,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO PROTECCION CIVIL Y BOMBEROS,1,1,1,,,,
15022,1,COMANDANCIA MUNICIPAL DE COCOTITLAN,1,1,1,1,,,
15023,1,COMISARIA DE SEGURIDAD PUBLICA Y MOVILIDAD,1,,1,,,,
15024,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,,1,,,,
15024,2,CENTRO DE MANDO,1,1,1,1,,1,
15025,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y BOMBEROS,1,1,1,,1,1,
15026,1,COMANDANCIA,1,1,1,1,,1,
15027,1,COMANDANCIA MUNICIPAL,1,1,1,1,1,1,
15028,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,1,,,,,
15029,1,COMANDANCIA GENERAL,1,1,1,1,,,
15030,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
15031,1,COMISARIA,1,1,1,1,1,1,
15031,2,SUBESTACION,1,1,1,1,1,1,
15032,1,MERCURIO,2,NA,NA,NA,NA,NA,NA
15033,1,COMANDANCIA DE ECATEPEC,1,1,1,,1,,
15033,2,COORDINACION DE CELULAS DIVERSAS,1,1,1,,1,,
15034,1,CENTRO DE COMANDO Y CONTROL,1,,1,1,,1,
15035,1,SUBDIRECCION SE SEGURIDAD PUBLICA Y VIALIDAD MUNICIPAL,1,1,1,,,,
15036,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,,,
15037,1,PRIMER SECTOR,1,,1,,,,
15037,2,PRIMER SECTOR,1,,1,,,,
15037,3,SEGUNDO SECTOR,1,,1,,,,
15037,4,SEGUNDO SECTOR,1,,1,,,,
15037,5,TERCER SECTOR,1,,1,,,,
15037,6,CUARTO SECTOR,1,,1,,,,
15037,7,QUINTO SECTOR,1,,1,,,,
15037,8,QUINTO SECTOR,1,,1,,,,
15037,9,QUINTO SECTOR,1,,1,,,,
15037,10,SEXTO SECTOR,1,,1,,,,
15037,11,SEPTIMO SECTOR,1,,1,,,,
15037,12,OCTAVO SECTOR,1,,1,,,,
15037,13,NOVENO SECTOR,1,,1,,,,
15037,14,CERO SECTOR,1,,1,,,,
15037,15,POLICIA AUXILIAR,1,,1,,,,
15037,16,GUARDIA PALACIO,1,,1,,,,
15037,17,DIRECCION OPERATIVA,1,,1,,,,
15037,18,PRIMER SECTOR VIAL,1,,1,,,,
15037,19,SEGUNDO SECTOR VIAL,1,,1,,,,
15037,20,AGRUPAMIENTO DE MOTOPATRULLAS,1,,1,,,,
15037,21,AGRUPAMIENTO FEMENIL,1,,1,,,,
15037,22,DIRECCION OPERATIVA VIAL,1,,1,,,,
15037,23,SUBDIRECCION OPERATIVA VIAL,1,,1,,,,
15038,1,COMANDANCIA,1,1,1,1,1,,
15038,2,MODULO C2,1,1,1,1,1,,
15038,3,MODULO CAÑADAS,2,NA,NA,NA,NA,NA,NA
15038,4,MODULO DE JARROS,2,NA,NA,NA,NA,NA,NA
15039,1,SISTEMA MUNICIPAL DE TECNOLOGIA POLICIAL,1,1,1,1,1,,
15040,1,MODULO DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
15040,2,COMANDANCIA MUNICIPAL,1,,1,1,1,,
15041,1,COMISARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,,,,,
15042,1,DIRECCION DE SEGURIDAD PUBLICA DESARROLLO VIAL Y TRANSITO,1,1,1,1,1,1,
15043,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
15044,1,COMISARIA MUNICIPAL DE CABECERA JALTENCO,1,,1,,,,
15044,2,SUBCOMISARIA MUNICIPAL DE ALBORADA JALTENCO,1,,1,,,,
15045,1,DIRECCION DE SEGURIDAD CIUDADANA Y PROTECCION CIVIL,1,1,1,1,,,
15046,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,1,1,
15047,1,COMANDANCIA MUNICIPAL,1,,,1,,,
15048,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,1,1,
15049,1,COMANDANCIA MUNICIPAL,1,,1,,,1,
15050,1,CENTRO DE MANDO MUNICIPAL,1,1,1,1,,1,
15051,1,DIRECCION DE SEGURIDAD PUBLICA LERMA,1,1,1,1,,1,
15052,1,DIRECCION DE SEGURIDAD PUBLICA DE MALINALCO,1,1,1,1,,,
15053,1,COMANDANCIA DE SEGURIDAD CIUDADANA,1,1,1,1,1,1,
15054,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,,,1
15055,1,COMANDANCIA,1,1,1,,1,,
15055,2,CENTRO DE MANDO C2,1,1,1,1,1,1,
15056,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
15057,1,BASE NAUCALPAN CENTRO,1,1,1,,,,
15057,2,BASE BOSQUES DE ECHEGARAY,1,1,1,,,,
15057,3,BASE EL CONDE,1,1,1,,,,
15057,4,BASE SAN JUAN TOTOLTEPEC,1,1,1,,,,
15057,5,BASE BOULEVARES,1,1,1,,,,
15057,6,BASE COLON DE ECHEGARAY,1,1,1,,,,
15057,7,BASE AHUIZOTLA,1,1,1,,,,
15057,8,BASE SAN LORENZO TOTOLINGA,1,1,1,,,,
15057,9,BASE SAN MATEO NOPALA,1,1,1,,,,
15057,10,BASE SATELITE PONIENTE,1,1,1,,,,
15057,11,BASE CENTRO CENTRO COMERCIAL,1,1,1,,,,
15057,12,BASE BENITO JUAREZ,1,1,1,,,,
15057,13,BASE PLAZA HORMIGA,1,1,1,,,,
15057,14,BASE PALMA,1,1,1,,,,
15057,15,PASE LAS HUERTAS,1,1,1,,,,
15057,16,BASE TECAMACHALCO,1,1,1,,,,
15057,17,BASE MINAS SAN MARTIN,1,1,1,,,,
15057,18,BASE HACIENDA DE TEMIXCO,1,1,1,,,,
15057,19,BASE PLATA,1,1,1,1,,,
15058,1,DIRECCION GENERAL DE SEGURIDAD CIUDADANA,1,1,1,1,1,1,
15059,1,COMISARIA DE SEGURIDAD PUBLICA Y VIALIDAD,1,1,1,1,,,
15060,1,CENTRO DE MONITOREO,1,1,1,1,,,
15061,1,COMANDANCIA DE SEGURIDAD PUBLICA NOPALTEPEC,1,1,1,1,1,1,
15062,1,C2,1,1,,,,,
15063,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
15064,1,COMISARIA EL ORO ESTADO DE MEXICO,1,1,1,1,1,1,
15065,1,POLICIA MUNICIPAL,1,1,1,1,,1,
15066,1,SEGURIDAD PUBLICA DE OTZOLOAPAN,2,NA,NA,NA,NA,NA,NA
15067,1,COMISARIA DE SEGURIDAD CIUDADANA Y TRANSITO MUNICIPAL,1,1,1,1,,,
15068,1,TORRE 1,1,,1,,,,
15069,1,COMANDANCIA DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
15070,1,EMILIANO ZAPATA,2,NA,NA,NA,NA,NA,NA
15070,2,EMILIANO ZAPATA II,2,NA,NA,NA,NA,NA,NA
15070,3,EL SALADO,2,NA,NA,NA,NA,NA,NA
15070,4,CENTRAL,2,NA,NA,NA,NA,NA,NA
15070,5,VALLE DE LOS REYES,2,NA,NA,NA,NA,NA,NA
15070,6,FLORESTA,2,NA,NA,NA,NA,NA,NA
15070,7,SAN SEBASTIAN,2,NA,NA,NA,NA,NA,NA
15070,8,SAN ISIDRO,2,NA,NA,NA,NA,NA,NA
15070,9,LOS REYES ACAQUILPAN,2,NA,NA,NA,NA,NA,NA
15070,10,TECAMACHALCO,2,NA,NA,NA,NA,NA,NA
15070,11,AMPLIACION DE LOS REYES,2,NA,NA,NA,NA,NA,NA
15071,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL POLOTITLAN,1,,1,1,1,1,
15072,1,COMISARIA MUNICIPAL,1,,1,1,,1,
15073,1,CENTRO DE COMANDO Y CONTROL DE SAN ANTONIO LA ISLA,2,NA,NA,NA,NA,NA,NA
15074,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
15075,1,COMISARIA,1,1,1,1,,,
15075,2,CENTRO DE MANDO,1,1,1,1,,1,
15076,1,COMANDANCIA,1,1,1,1,1,1,
15077,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
15078,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
15079,1,CENTRO DE MANDO Y COMUNICACION,1,1,1,,,,
15080,1,COMANDANCIA MUNICIPAL DE SULTEPEC,1,1,1,,,,
15081,1,GUARDIA CIVIL,1,1,1,1,,1,
15081,2,BASE SUR,1,1,1,1,,1,
15082,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,1,
15083,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,,,,,
15084,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
15085,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
15086,1,SEGURIDAD PUBLICA DE TEMASCALTEPEC,1,,1,,,,
15087,1,COMISARIA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1,1,1,,
15088,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,,,
15089,1,DIRECCION DE SEGURIDAD PUBLICA Y VIALIDAD DE TENANGO DEL AIRE,1,,1,1,,,
15090,1,DIRECCION DE SEGURIDAD PUBLICA Y PROTECCION CIUDADANA,1,1,,1,1,,
15091,1,COMISARIA DE SEGURIDAD Y VIALIDAD,1,1,1,,1,1,
15092,1,COMISARIA DE SEGURIDAD PUBLICA,1,,1,1,,1,
15093,1,CENTRO DE SEGURIDAD Y JUSTICIA CIVICA DE TEPETLAOXTOC,1,1,1,,,,
15094,1,COMANDANCIA,1,1,1,,,,
15095,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1,1,1,1,
15096,1,COMISARIA DE SEGURIDAD PUBLICA Y VIALIDAD,1,1,1,1,,,
15097,1,COMANDANCIA,2,NA,NA,NA,NA,NA,NA
15098,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,,,
15099,1,CENTRO DE COMANDO CONTROL COMUNICACIONES Y COMPUTO,1,1,1,1,1,1,
15100,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,,1,1,
15101,1,COMISARIA DE SEGURIDAD PUBLICA TIANGUISTENCO,1,1,1,,1,,
15102,1,DIRECCION DE SEGURIDAD PUBLICA Y PROTECCION CIVIL,1,,,1,,1,
15103,1,CENTRO DE MANDO,1,1,1,1,,,
15104,1,CENTRO DE JUSTICIA INTEGRAL DE SEGURIDAD PUBLICA Y JUSTICIA CIVICA ZONA PONIENTE,1,1,1,,1,,
15104,2,CENTRO DE JUSTICIA INTEGRAL DE SEGURIDAD PUBLICA Y JUSTICIA CIVICA ZONA ORIENTE,1,1,1,,1,,
15104,3,REGION 1,1,1,1,,,,
15104,4,REGION 2,1,1,1,,,,
15104,5,REGION 3,1,1,1,,,,
15104,6,REGION 4,1,1,1,,,,
15104,7,REGION 5,1,1,1,,,,
15104,8,REGION 6,1,1,1,,,,
15104,9,REGION 7,1,1,1,,,,
15104,10,REGION 8,1,1,1,,,,
15104,11,REGION 9,1,1,1,,,,
15104,12,REGION 10,1,1,1,,,,
15104,13,REGION 11,1,1,1,,,,
15104,14,REGION 12,1,1,1,,,,
15104,15,REGION 13,1,1,1,,,,
15104,16,REGION 14,1,1,1,,,,
15104,17,REGION 15,1,1,1,,,,
15104,18,REGION 16,1,1,1,,,,
15104,19,REGION 17,1,1,1,,,,
15104,20,REGION 18,1,1,1,,,,
15104,21,REGION 19,1,1,1,,,,
15104,22,BASE BETA,1,1,1,,,,
15104,23,BASE COCA,1,1,1,,,,
15105,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
15106,1,DIRECCION GENERAL,1,1,1,,1,,
15106,2,TRANSITO MUNICIPAL,1,1,1,,,,
15106,3,ACADEMIA DE POLICIA,1,1,,,,,
15107,1,COMANDANCIA,1,,1,,,,
15107,2,CENTRO DE MANDO,1,1,1,1,1,1,
15108,1,COMISARIA DE SEGURIDAD CIUDADANA Y TRANSITO MUNICIPAL,1,1,1,1,,,
15109,1,DIRECCION DE SEGURIDAD CIUDADANA Y VIALIDAD,1,1,1,1,1,1,
15109,2,VIALIDAD,1,1,1,1,1,1,
15110,1,SEGURIDAD PUBLICA DE VALLE DE BRAVO,1,1,1,1,,,
15111,1,BASE,1,,1,,,,
15112,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,1,,
15113,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
15114,1,COMISARIA,1,,1,1,,,
15115,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,,
15116,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
15117,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
15118,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO,1,1,,1,,,
15119,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
15120,1,CENTRO DE RESPUESTA DE EMERGENCIA ZUMPANGO,1,1,1,,1,,
15121,1,COMISARIA GENERAL DE SEGURIDAD CIUDADANA,1,1,1,1,1,1,
15122,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,,1,,,
15123,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
15124,1,COMISARIA DE SEGURIDAD PUBLICA PROTECCION CIVIL Y BOMBEROS,1,1,1,1,1,,
15125,1,COMANDANCIA TORRE,2,NA,NA,NA,NA,NA,NA
16001,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16002,1,COMANDANCIA MUNICIPAL,1,,1,1,,1,
16003,1,SEGURIDAD PUBLICA ALVARO OBREGON,1,1,1,,,,
16004,1,SEGURIDAD PUBLICA,1,,1,,,,
16005,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16006,1,SECRETARIA DE SEGURIDAD PUBLICA,1,1,1,1,,,
16007,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16008,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16009,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16010,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16011,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16012,1,DIRECCION DE SEGURIDAD PUBLICA,1,,1,,,,
16013,1,COMANDANCIA MUNICIPAL CARACUARO,1,1,1,,,,
16014,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16015,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,,,
16016,1,COMANDANCIA COENEO,2,NA,NA,NA,NA,NA,NA
16017,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16018,1,COMANDANCIA,1,1,1,,1,,
16019,1,COMANDANCIA COTIJA,1,,1,1,,,
16020,1,COMANDANCIA SEGURIDAD PUBLICA,1,1,1,1,,,
16021,1,BASE 1 CUARTEL DE POLICIA,2,NA,NA,NA,NA,NA,NA
16022,1,COMANDANCIA CHARO,1,1,1,1,,,
16023,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,,,
16024,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16025,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16026,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
16027,1,POLICIA MUNICIPAL,1,1,1,1,,,
16028,1,DIRECCION DE SEGURIDAD PUBLICA DE CHURINTZIO,2,NA,NA,NA,NA,NA,NA
16029,1,COMANDANCIA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
16030,1,COMANDANCIA DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16031,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16032,1,SEGURIDAD PUBLICA MUNICIPAL ERONGARICUARO,2,NA,NA,NA,NA,NA,NA
16033,1,BARANDILLA,2,NA,NA,NA,NA,NA,NA
16034,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16035,1,OFICINA DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,2,NA,NA,NA,NA,NA,NA
16036,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,1,,
16037,1,SEGURIDAD PUBLICA MUNICIPAL HUANIQUEO,1,1,,,,,
16038,1,COMANDANCIA DE SEGURIDAD PUBLICA DE HUETAMO,1,1,1,1,,1,
16039,1,SEGURIDAD PUBLICA HUIRAMBA,2,NA,NA,NA,NA,NA,NA
16040,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL DE INDAPARAPEO,1,1,1,1,,1,
16041,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16042,1,SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
16043,1,OFICINAS DE SEGURIDAD PUBLICA DE JACONA,1,1,,1,,,
16044,1,SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
16045,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16046,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD,1,1,1,,,,
16047,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16048,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL GUARDIA CIVIL,1,,1,,,,
16049,1,DIRECCION DE SEGURIDAD Y PROTECCION CIUDADANA,1,1,,1,1,,
16049,2,DIRECCION DE SEGURIDAD Y PROTECCION CIUDADANA AREA BARANDILLA,1,,1,1,1,,
16050,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16051,1,NO DISPONIBLE,98,ND,ND,ND,ND,ND,ND
16052,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,,
16053,1,CENTRO DE ATENCION A VICTIMAS CENTRO,1,1,1,,,,
16053,2,COMISION MUNICIPAL DE SEGURIDAD CIUDADANA,1,1,1,,,,
16054,1,COMANDANCIA MUNICIPAL DE MORELOS,2,NA,NA,NA,NA,NA,NA
16055,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,2,NA,NA,NA,NA,NA,NA
16056,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16057,1,DIRECCION DE SEGURIDAD PUBLICA NOCUPETARO,2,NA,NA,NA,NA,NA,NA
16058,1,COMANDANCIA DE POLICIA MUNICIPAL DE NUEVO PARANGARICUTIRO,1,,1,,,,
16059,1,DIRECCION DE SEGURIDAD PUBLICA,1,,1,1,,,
16060,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16061,1,DEPARTAMENTO DE SEGURIDAD PUBLICA MUNICIPAL OCAMPO MICHOACAN,2,NA,NA,NA,NA,NA,NA
16062,1,SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
16063,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,,,,,
16064,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16065,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,,,,
16066,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,,1,
16067,1,COMANDANCIA MUNICIPAL,1,,1,1,,1,
16068,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y MOVILIDAD,2,NA,NA,NA,NA,NA,NA
16069,1,SEGURIDAD PUBLICA MUNICIPAL,1,,1,,1,,
16070,1,COMANDANCIA DE POLICIA MUNICIPAL,1,,1,,,,
16071,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y VIALIDAD MUNICIPAL,1,,1,,,,
16072,1,COMANDANCIA,1,1,1,,,,
16073,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,1,
16074,1,DIRECCION DE SEGURIDAD PUBLICA COJUMATLAN,2,NA,NA,NA,NA,NA,NA
16075,1,DIRECCION DE SEGURIDAD PUBLICA,1,,1,,,,
16076,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,,,,
16077,1,COMANDANCIA SAN LUCAS,1,,1,,,,
16077,2,COMANDANCIA RIVA PALACIO,1,,1,,,,
16078,1,DIRECCION DE SEGURIDAD PUBLICA TRANSITO Y PROTECCION CIVIL MUNICIPAL,2,NA,NA,NA,NA,NA,NA
16079,1,BASE DE GUARDIA CIVIL,1,1,1,1,,1,
16079,2,DESTACAMENTO OPOPEO,2,NA,NA,NA,NA,NA,NA
16080,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16081,1,SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16082,1,BARANDILLA,1,1,1,1,,1,
16083,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,1,
16084,1,DIRECCION DE SEGURIDAD PUBLICA,2,NA,NA,NA,NA,NA,NA
16085,1,DIRECCION DE SEGURIDADPUBLICA MUNICIPAL TANGANCICUARO,2,NA,NA,NA,NA,NA,NA
16086,1,COMANDANCIA,1,,1,1,,,
16087,1,BARANDILLA,1,1,1,1,,,
16088,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,1,,
16088,2,CENTRO DE RETENCION TEMPORAL,1,,1,1,1,,
16089,1,COMANDANCIA MUNICIPAL DE TEPALCATEPEC,1,1,1,,,,
16090,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,,1,,,
16091,1,DEPARTAMENTO DE SEGURIDAD PUBLICA,1,,1,1,,,
16092,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16093,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
16094,1,DIRECCION DE SEGURIDAD PUBLICA DEL MUNICIPIO DE TLAZAZALCA,2,NA,NA,NA,NA,NA,NA
16095,1,COMANDANCIA TOCUMBO,1,1,1,1,,,
16096,1,COMANDANCIA MUNICIPAL DE TUMBISCATIO,2,NA,NA,NA,NA,NA,NA
16097,1,COMANDANCIA MUNICIPAL,1,1,1,,,,
16098,1,NO APLICA,0,NA,NA,NA,NA,NA,NA
16099,1,SEGURIDAD PUBLICA DEL MUNICIPIO DE TUZANTLA,2,NA,NA,NA,NA,NA,NA
16100,1,DIRECCION DE SEGURIDAD PUBLICA,1,1,1,1,1,,
16101,1,SEGURIDAD PUBLICA DE TZITZIO MICHOACAN,1,1,1,1,,,
16102,1,SECRETARIA DE SEGURIDAD PUBLICA,1,1,1,1,1,1,1
16103,1,SEGURIDAD PUBLICA,1,1,1,,,,
16104,1,DIRECCION DE SEGURIDAD PUBLICA,1,,1,,,,
16105,1,SEGURIDAD PUBLICA VISTA HERMOSA,2,NA,NA,NA,NA,NA,NA
16106,1,DIRECCION DE SEGURIDAD CIUDADANA,1,1,1,,,,
16107,1,COMANDANCIA DE POLICIA MUNICIPAL,1,1,,,,,
16108,1,DIRECCION DE SEGURIDAD PUBLICA Y TRANSITO MUNICIPAL,1,1,1,1,,1,
16109,1,COMANDANCIA SEGURIDAD PUBLICA MUNICIPAL,1,1,1,,,,
16110,1,COMANDANCIA DE SEGURIDAD PUBLICA,1,,1,,,,
16111,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
16112,1,SECRETARIA DE SEGURIDAD PUBLICA MUNICIPAL,1,,1,1,,,
16113,1,DIRECCION DE SEGURIDAD PUBLICA MUNICIPAL,1,1,1,1,,,
17001,1,COMANDANCIA AMACUZAC,1,,1,,,,
17002,1,DIRECCION GENERAL,1,1,1,1,,1,
17002,2,MODULO CENTRO,2,NA,NA,NA,NA,NA,NA
17002,3,MODULO NORTE,2,NA,NA,NA,NA,NA,NA
17002,4,MODULO FINCAS,2,NA,NA,NA,NA,NA,NA
17003,1,JEFATURA DE COMANDANCIA DE AXOCHIAPAN,1,1,1,,,,
