ubicageo_f,rangedad_i,sexostt,sexos1,sexos2,sexos3,sexosne
5023,11,1,1,0,0,
5023,12,0,0,0,0,
5023,13,0,0,0,0,
5023,91,,,,,
5023,92,,,,,
5023,99,,,,,
5024,1,2,2,0,0,
5024,2,6,4,2,0,
5024,3,65,62,3,0,
5024,4,52,50,2,0,
5024,5,82,80,2,0,
5024,6,110,108,2,0,
5024,7,97,95,2,0,
5024,8,48,43,5,0,
5024,9,33,32,1,0,
5024,10,21,18,3,0,
5024,11,6,6,0,0,
5024,12,3,3,0,0,
5024,13,10,0,0,10,
5024,91,,,,,
5024,92,,,,,
5024,99,,,,,
5025,1,13,13,0,0,
5025,2,51,41,10,0,
5025,3,164,140,24,0,
5025,4,145,122,23,0,
5025,5,271,248,23,0,
5025,6,195,195,0,0,
5025,7,120,100,20,0,
5025,8,143,123,20,0,
5025,9,130,120,10,0,
5025,10,26,18,8,0,
5025,11,10,10,0,0,
5025,12,12,12,0,0,
5025,13,0,0,0,0,
5025,91,,,,,
5025,92,,,,,
5025,99,,,,,
5026,1,NA,NA,NA,NA,
5026,2,NA,NA,NA,NA,
5026,3,NA,NA,NA,NA,
5026,4,NA,NA,NA,NA,
5026,5,NA,NA,NA,NA,
5026,6,NA,NA,NA,NA,
5026,7,NA,NA,NA,NA,
5026,8,NA,NA,NA,NA,
5026,9,NA,NA,NA,NA,
5026,10,NA,NA,NA,NA,
5026,11,NA,NA,NA,NA,
5026,12,NA,NA,NA,NA,
5026,13,NA,NA,NA,NA,
5026,91,,,,,
5026,92,,,,,
5026,99,,,,,
5027,1,NA,NA,NA,NA,
5027,2,NA,NA,NA,NA,
5027,3,NA,NA,NA,NA,
5027,4,NA,NA,NA,NA,
5027,5,NA,NA,NA,NA,
5027,6,NA,NA,NA,NA,
5027,7,NA,NA,NA,NA,
5027,8,NA,NA,NA,NA,
5027,9,NA,NA,NA,NA,
5027,10,NA,NA,NA,NA,
5027,11,NA,NA,NA,NA,
5027,12,NA,NA,NA,NA,
5027,13,NA,NA,NA,NA,
5027,91,,,,,
5027,92,,,,,
5027,99,,,,,
5028,1,0,0,0,0,
5028,2,0,0,0,0,
5028,3,0,0,0,0,
5028,4,0,0,0,0,
5028,5,0,0,0,0,
5028,6,0,0,0,0,
5028,7,0,0,0,0,
5028,8,0,0,0,0,
5028,9,0,0,0,0,
5028,10,0,0,0,0,
5028,11,0,0,0,0,
5028,12,0,0,0,0,
5028,13,474,0,0,474,
5028,91,,,,,
5028,92,,,,,
5028,99,,,,,
5029,1,NA,NA,NA,NA,
5029,2,NA,NA,NA,NA,
5029,3,NA,NA,NA,NA,
5029,4,NA,NA,NA,NA,
5029,5,NA,NA,NA,NA,
5029,6,NA,NA,NA,NA,
5029,7,NA,NA,NA,NA,
5029,8,NA,NA,NA,NA,
5029,9,NA,NA,NA,NA,
5029,10,NA,NA,NA,NA,
5029,11,NA,NA,NA,NA,
5029,12,NA,NA,NA,NA,
5029,13,NA,NA,NA,NA,
5029,91,,,,,
5029,92,,,,,
5029,99,,,,,
5030,1,NSS,NSS,NSS,0,
5030,2,NSS,NSS,NSS,0,
5030,3,NSS,NSS,NSS,0,
5030,4,NSS,NSS,NSS,0,
5030,5,NSS,NSS,NSS,0,
5030,6,NSS,NSS,NSS,0,
5030,7,NSS,NSS,NSS,0,
5030,8,NSS,NSS,NSS,0,
5030,9,NSS,NSS,NSS,0,
5030,10,NSS,NSS,NSS,0,
5030,11,NSS,NSS,NSS,0,
5030,12,NSS,NSS,NSS,0,
5030,13,0,0,0,0,
5030,91,262,251,11,,
5030,92,5761,5335,426,,
5030,99,,,,,
5031,1,2,2,0,0,
5031,2,4,4,0,0,
5031,3,14,14,0,0,
5031,4,34,31,3,0,
5031,5,31,27,4,0,
5031,6,32,28,4,0,
5031,7,23,20,3,0,
5031,8,5,4,1,0,
5031,9,9,9,0,0,
5031,10,3,3,0,0,
5031,11,2,2,0,0,
5031,12,4,3,1,0,
5031,13,5,5,0,0,
5031,91,,,,,
5031,92,,,,,
5031,99,,,,,
5032,1,0,0,0,0,
5032,2,0,0,0,0,
5032,3,0,0,0,0,
5032,4,0,0,0,0,
5032,5,95,70,25,0,
5032,6,100,80,20,0,
5032,7,0,0,0,0,
5032,8,0,0,0,0,
5032,9,0,0,0,0,
5032,10,0,0,0,0,
5032,11,0,0,0,0,
5032,12,0,0,0,0,
5032,13,0,0,0,0,
5032,91,,,,,
5032,92,,,,,
5032,99,,,,,
5033,1,NA,NA,NA,NA,
5033,2,NA,NA,NA,NA,
5033,3,NA,NA,NA,NA,
5033,4,NA,NA,NA,NA,
5033,5,NA,NA,NA,NA,
5033,6,NA,NA,NA,NA,
5033,7,NA,NA,NA,NA,
5033,8,NA,NA,NA,NA,
5033,9,NA,NA,NA,NA,
5033,10,NA,NA,NA,NA,
5033,11,NA,NA,NA,NA,
5033,12,NA,NA,NA,NA,
5033,13,NA,NA,NA,NA,
5033,91,,,,,
5033,92,,,,,
5033,99,,,,,
5034,1,0,0,0,0,
5034,2,0,0,0,0,
5034,3,0,0,0,0,
5034,4,0,0,0,0,
5034,5,3,3,0,0,
5034,6,0,0,0,0,
5034,7,0,0,0,0,
5034,8,0,0,0,0,
5034,9,0,0,0,0,
5034,10,0,0,0,0,
5034,11,0,0,0,0,
5034,12,0,0,0,0,
5034,13,0,0,0,0,
5034,91,,,,,
5034,92,,,,,
5034,99,,,,,
5035,1,25,23,2,0,
5035,2,140,125,15,0,
5035,3,302,281,21,0,
5035,4,960,859,101,0,
5035,5,882,794,88,0,
5035,6,685,609,76,0,
5035,7,560,492,68,0,
5035,8,376,333,43,0,
5035,9,312,273,39,0,
5035,10,196,172,24,0,
5035,11,85,70,15,0,
5035,12,85,75,10,0,
5035,13,0,0,0,0,
5035,91,,,,,
5035,92,,,,,
5035,99,,,,,
5036,1,0,0,0,0,
5036,2,0,0,0,0,
5036,3,0,0,0,0,
5036,4,55,55,0,0,
5036,5,0,0,0,0,
5036,6,0,0,0,0,
5036,7,0,0,0,0,
5036,8,0,0,0,0,
5036,9,0,0,0,0,
5036,10,0,0,0,0,
5036,11,0,0,0,0,
5036,12,0,0,0,0,
5036,13,0,0,0,0,
5036,91,,,,,
5036,92,,,,,
5036,99,,,,,
5037,1,NA,NA,NA,NA,
5037,2,NA,NA,NA,NA,
5037,3,NA,NA,NA,NA,
5037,4,NA,NA,NA,NA,
5037,5,NA,NA,NA,NA,
5037,6,NA,NA,NA,NA,
5037,7,NA,NA,NA,NA,
5037,8,NA,NA,NA,NA,
5037,9,NA,NA,NA,NA,
5037,10,NA,NA,NA,NA,
5037,11,NA,NA,NA,NA,
5037,12,NA,NA,NA,NA,
5037,13,NA,NA,NA,NA,
5037,91,,,,,
5037,92,,,,,
5037,99,,,,,
5038,1,0,0,0,0,
5038,2,0,0,0,0,
5038,3,0,0,0,0,
5038,4,15,15,0,0,
5038,5,29,29,0,0,
5038,6,18,18,0,0,
5038,7,0,0,0,0,
5038,8,0,0,0,0,
5038,9,0,0,0,0,
5038,10,0,0,0,0,
5038,11,0,0,0,0,
5038,12,0,0,0,0,
5038,13,0,0,0,0,
5038,91,,,,,
5038,92,,,,,
5038,99,,,,,
6001,1,0,0,0,0,
6001,2,0,0,0,0,
6001,3,0,0,0,0,
6001,4,1,0,1,0,
6001,5,4,4,0,0,
6001,6,2,2,0,0,
6001,7,7,6,1,0,
6001,8,2,2,0,0,
6001,9,0,0,0,0,
6001,10,0,0,0,0,
6001,11,0,0,0,0,
6001,12,0,0,0,0,
6001,13,0,0,0,0,
6001,91,,,,,
6001,92,,,,,
6001,99,,,,,
6002,1,1,1,0,0,
6002,2,8,8,0,0,
6002,3,8,6,2,0,
6002,4,33,29,4,0,
6002,5,41,35,6,0,
6002,6,29,26,3,0,
6002,7,18,15,3,0,
6002,8,14,11,3,0,
6002,9,14,13,1,0,
6002,10,11,10,1,0,
6002,11,1,1,0,0,
6002,12,1,1,0,0,
6002,13,23,22,0,1,
6002,91,,,,,
6002,92,,,,,
6002,99,,,,,
6003,1,1,1,0,0,
6003,2,0,0,0,0,
6003,3,0,0,0,0,
6003,4,2,2,0,0,
6003,5,0,0,0,0,
6003,6,2,2,0,0,
6003,7,1,1,0,0,
6003,8,0,0,0,0,
6003,9,0,0,0,0,
6003,10,0,0,0,0,
6003,11,0,0,0,0,
6003,12,0,0,0,0,
6003,13,0,0,0,0,
6003,91,,,,,
6003,92,,,,,
6003,99,,,,,
6004,1,0,0,0,0,
6004,2,0,0,0,0,
6004,3,10,10,0,0,
6004,4,12,12,0,0,
6004,5,78,78,0,0,
6004,6,52,52,0,0,
6004,7,32,32,0,0,
6004,8,13,13,0,0,
6004,9,0,0,0,0,
6004,10,0,0,0,0,
6004,11,0,0,0,0,
6004,12,0,0,0,0,
6004,13,3,0,0,3,
6004,91,,,,,
6004,92,,,,,
6004,99,,,,,
6005,1,0,0,0,0,
6005,2,0,0,0,0,
6005,3,0,0,0,0,
6005,4,0,0,0,0,
6005,5,0,0,0,0,
6005,6,0,0,0,0,
6005,7,0,0,0,0,
6005,8,8,8,0,0,
6005,9,7,7,0,0,
6005,10,0,0,0,0,
6005,11,0,0,0,0,
6005,12,0,0,0,0,
6005,13,0,0,0,0,
6005,91,,,,,
6005,92,,,,,
6005,99,,,,,
6006,1,0,0,0,0,
6006,2,0,0,0,0,
6006,3,0,0,0,0,
6006,4,0,0,0,0,
6006,5,1,1,0,0,
6006,6,0,0,0,0,
6006,7,1,1,0,0,
6006,8,0,0,0,0,
6006,9,0,0,0,0,
6006,10,0,0,0,0,
6006,11,0,0,0,0,
6006,12,0,0,0,0,
6006,13,0,0,0,0,
6006,91,,,,,
6006,92,,,,,
6006,99,,,,,
6007,1,0,0,0,0,
6007,2,0,0,0,0,
6007,3,46,43,3,0,
6007,4,209,200,9,0,
6007,5,28,25,3,0,
6007,6,19,18,1,0,
6007,7,28,25,3,0,
6007,8,13,13,0,0,
6007,9,24,24,0,0,
6007,10,10,10,0,0,
6007,11,10,10,0,0,
6007,12,1,1,0,0,
6007,13,742,0,0,742,
6007,91,,,,,
6007,92,,,,,
6007,99,,,,,
6008,1,0,0,0,0,
6008,2,0,0,0,0,
6008,3,0,0,0,0,
6008,4,0,0,0,0,
6008,5,2,2,0,0,
6008,6,1,1,0,0,
6008,7,0,0,0,0,
6008,8,0,0,0,0,
6008,9,1,1,0,0,
6008,10,0,0,0,0,
6008,11,0,0,0,0,
6008,12,1,1,0,0,
6008,13,0,0,0,0,
6008,91,,,,,
6008,92,,,,,
6008,99,,,,,
6009,1,0,0,0,0,
6009,2,0,0,0,0,
6009,3,10,10,0,0,
6009,4,27,26,1,0,
6009,5,25,23,2,0,
6009,6,39,33,6,0,
6009,7,31,25,6,0,
6009,8,9,8,1,0,
6009,9,5,4,1,0,
6009,10,10,10,0,0,
6009,11,4,4,0,0,
6009,12,2,2,0,0,
6009,13,0,0,0,0,
6009,91,,,,,
6009,92,,,,,
6009,99,,,,,
6010,1,0,0,0,0,
6010,2,3,2,1,0,
6010,3,7,6,1,0,
6010,4,40,38,2,0,
6010,5,35,35,0,0,
6010,6,29,27,2,0,
6010,7,31,30,1,0,
6010,8,21,20,1,0,
6010,9,13,13,0,0,
6010,10,10,10,0,0,
6010,11,5,5,0,0,
6010,12,7,7,0,0,
6010,13,0,0,0,0,
6010,91,,,,,
6010,92,,,,,
6010,99,,,,,
7001,1,NA,NA,NA,NA,
7001,2,NA,NA,NA,NA,
7001,3,NA,NA,NA,NA,
7001,4,NA,NA,NA,NA,
7001,5,NA,NA,NA,NA,
7001,6,NA,NA,NA,NA,
7001,7,NA,NA,NA,NA,
7001,8,NA,NA,NA,NA,
7001,9,NA,NA,NA,NA,
7001,10,NA,NA,NA,NA,
7001,11,NA,NA,NA,NA,
7001,12,NA,NA,NA,NA,
7001,13,NA,NA,NA,NA,
7001,91,,,,,
7001,92,,,,,
7001,99,,,,,
7002,1,NA,NA,NA,NA,
7002,2,NA,NA,NA,NA,
7002,3,NA,NA,NA,NA,
7002,4,NA,NA,NA,NA,
7002,5,NA,NA,NA,NA,
7002,6,NA,NA,NA,NA,
7002,7,NA,NA,NA,NA,
7002,8,NA,NA,NA,NA,
7002,9,NA,NA,NA,NA,
7002,10,NA,NA,NA,NA,
7002,11,NA,NA,NA,NA,
7002,12,NA,NA,NA,NA,
7002,13,NA,NA,NA,NA,
7002,91,,,,,
7002,92,,,,,
7002,99,,,,,
7003,1,NA,NA,NA,NA,
7003,2,NA,NA,NA,NA,
7003,3,NA,NA,NA,NA,
7003,4,NA,NA,NA,NA,
7003,5,NA,NA,NA,NA,
7003,6,NA,NA,NA,NA,
7003,7,NA,NA,NA,NA,
7003,8,NA,NA,NA,NA,
7003,9,NA,NA,NA,NA,
7003,10,NA,NA,NA,NA,
7003,11,NA,NA,NA,NA,
7003,12,NA,NA,NA,NA,
7003,13,NA,NA,NA,NA,
7003,91,,,,,
7003,92,,,,,
7003,99,,,,,
7004,1,0,0,0,0,
7004,2,0,0,0,0,
7004,3,0,0,0,0,
7004,4,0,0,0,0,
7004,5,0,0,0,0,
7004,6,0,0,0,0,
7004,7,0,0,0,0,
7004,8,3,3,0,0,
7004,9,0,0,0,0,
7004,10,0,0,0,0,
7004,11,0,0,0,0,
7004,12,0,0,0,0,
7004,13,0,0,0,0,
7004,91,,,,,
7004,92,,,,,
7004,99,,,,,
7005,1,0,0,0,0,
7005,2,0,0,0,0,
7005,3,0,0,0,0,
7005,4,0,0,0,0,
7005,5,0,0,0,0,
7005,6,1,1,0,0,
7005,7,3,1,2,0,
7005,8,0,0,0,0,
7005,9,0,0,0,0,
7005,10,0,0,0,0,
7005,11,0,0,0,0,
7005,12,0,0,0,0,
7005,13,0,0,0,0,
7005,91,,,,,
7005,92,,,,,
7005,99,,,,,
7006,1,NA,NA,NA,NA,
7006,2,NA,NA,NA,NA,
7006,3,NA,NA,NA,NA,
7006,4,NA,NA,NA,NA,
7006,5,NA,NA,NA,NA,
7006,6,NA,NA,NA,NA,
7006,7,NA,NA,NA,NA,
7006,8,NA,NA,NA,NA,
7006,9,NA,NA,NA,NA,
7006,10,NA,NA,NA,NA,
7006,11,NA,NA,NA,NA,
7006,12,NA,NA,NA,NA,
7006,13,NA,NA,NA,NA,
7006,91,,,,,
7006,92,,,,,
7006,99,,,,,
7007,1,NA,NA,NA,NA,
7007,2,NA,NA,NA,NA,
7007,3,NA,NA,NA,NA,
7007,4,NA,NA,NA,NA,
7007,5,NA,NA,NA,NA,
7007,6,NA,NA,NA,NA,
7007,7,NA,NA,NA,NA,
7007,8,NA,NA,NA,NA,
7007,9,NA,NA,NA,NA,
7007,10,NA,NA,NA,NA,
7007,11,NA,NA,NA,NA,
7007,12,NA,NA,NA,NA,
7007,13,NA,NA,NA,NA,
7007,91,,,,,
7007,92,,,,,
7007,99,,,,,
7008,1,NA,NA,NA,NA,
7008,2,NA,NA,NA,NA,
7008,3,NA,NA,NA,NA,
7008,4,NA,NA,NA,NA,
7008,5,NA,NA,NA,NA,
7008,6,NA,NA,NA,NA,
7008,7,NA,NA,NA,NA,
7008,8,NA,NA,NA,NA,
7008,9,NA,NA,NA,NA,
7008,10,NA,NA,NA,NA,
7008,11,NA,NA,NA,NA,
7008,12,NA,NA,NA,NA,
7008,13,NA,NA,NA,NA,
7008,91,,,,,
7008,92,,,,,
7008,99,,,,,
7009,1,NA,NA,NA,NA,
7009,2,NA,NA,NA,NA,
7009,3,NA,NA,NA,NA,
7009,4,NA,NA,NA,NA,
7009,5,NA,NA,NA,NA,
7009,6,NA,NA,NA,NA,
7009,7,NA,NA,NA,NA,
7009,8,NA,NA,NA,NA,
7009,9,NA,NA,NA,NA,
7009,10,NA,NA,NA,NA,
7009,11,NA,NA,NA,NA,
7009,12,NA,NA,NA,NA,
7009,13,NA,NA,NA,NA,
7009,91,,,,,
7009,92,,,,,
7009,99,,,,,
7010,1,NA,NA,NA,NA,
7010,2,NA,NA,NA,NA,
7010,3,NA,NA,NA,NA,
7010,4,NA,NA,NA,NA,
7010,5,NA,NA,NA,NA,
7010,6,NA,NA,NA,NA,
7010,7,NA,NA,NA,NA,
7010,8,NA,NA,NA,NA,
7010,9,NA,NA,NA,NA,
7010,10,NA,NA,NA,NA,
7010,11,NA,NA,NA,NA,
7010,12,NA,NA,NA,NA,
7010,13,NA,NA,NA,NA,
7010,91,,,,,
7010,92,,,,,
7010,99,,,,,
7011,1,NA,NA,NA,NA,
7011,2,NA,NA,NA,NA,
7011,3,NA,NA,NA,NA,
7011,4,NA,NA,NA,NA,
7011,5,NA,NA,NA,NA,
7011,6,NA,NA,NA,NA,
7011,7,NA,NA,NA,NA,
7011,8,NA,NA,NA,NA,
7011,9,NA,NA,NA,NA,
7011,10,NA,NA,NA,NA,
7011,11,NA,NA,NA,NA,
7011,12,NA,NA,NA,NA,
7011,13,NA,NA,NA,NA,
7011,91,,,,,
7011,92,,,,,
7011,99,,,,,
7012,1,0,0,0,0,
7012,2,0,0,0,0,
7012,3,0,0,0,0,
7012,4,0,0,0,0,
7012,5,0,0,0,0,
7012,6,0,0,0,0,
7012,7,50,50,0,0,
7012,8,0,0,0,0,
7012,9,0,0,0,0,
7012,10,0,0,0,0,
7012,11,0,0,0,0,
7012,12,0,0,0,0,
7012,13,0,0,0,0,
7012,91,,,,,
7012,92,,,,,
7012,99,,,,,
7013,1,0,0,0,0,
7013,2,0,0,0,0,
7013,3,0,0,0,0,
7013,4,0,0,0,0,
7013,5,0,0,0,0,
7013,6,3,3,0,0,
7013,7,2,2,0,0,
7013,8,1,1,0,0,
7013,9,0,0,0,0,
7013,10,0,0,0,0,
7013,11,0,0,0,0,
7013,12,0,0,0,0,
7013,13,0,0,0,0,
7013,91,,,,,
7013,92,,,,,
7013,99,,,,,
7014,1,0,0,0,0,
7014,2,0,0,0,0,
7014,3,0,0,0,0,
7014,4,1,1,0,0,
7014,5,0,0,0,0,
7014,6,0,0,0,0,
7014,7,0,0,0,0,
7014,8,1,1,0,0,
7014,9,0,0,0,0,
7014,10,0,0,0,0,
7014,11,0,0,0,0,
7014,12,0,0,0,0,
7014,13,0,0,0,0,
7014,91,,,,,
7014,92,,,,,
7014,99,,,,,
7015,1,0,0,0,0,
7015,2,0,0,0,0,
7015,3,0,0,0,0,
7015,4,0,0,0,0,
7015,5,0,0,0,0,
7015,6,0,0,0,0,
7015,7,5,5,0,0,
7015,8,5,5,0,0,
7015,9,2,2,0,0,
7015,10,0,0,0,0,
7015,11,0,0,0,0,
7015,12,0,0,0,0,
7015,13,0,0,0,0,
7015,91,,,,,
7015,92,,,,,
7015,99,,,,,
7016,1,NA,NA,NA,NA,
7016,2,NA,NA,NA,NA,
7016,3,NA,NA,NA,NA,
7016,4,NA,NA,NA,NA,
7016,5,NA,NA,NA,NA,
7016,6,NA,NA,NA,NA,
7016,7,NA,NA,NA,NA,
7016,8,NA,NA,NA,NA,
7016,9,NA,NA,NA,NA,
7016,10,NA,NA,NA,NA,
7016,11,NA,NA,NA,NA,
7016,12,NA,NA,NA,NA,
7016,13,NA,NA,NA,NA,
7016,91,,,,,
7016,92,,,,,
7016,99,,,,,
7017,1,0,0,0,0,
7017,2,0,0,0,0,
7017,3,6,6,0,0,
7017,4,15,15,0,0,
7017,5,18,18,0,0,
7017,6,18,18,0,0,
7017,7,4,4,0,0,
7017,8,2,2,0,0,
7017,9,3,3,0,0,
7017,10,1,1,0,0,
7017,11,0,0,0,0,
7017,12,0,0,0,0,
7017,13,0,0,0,0,
7017,91,,,,,
7017,92,,,,,
7017,99,,,,,
7018,1,0,0,0,0,
7018,2,0,0,0,0,
7018,3,0,0,0,0,
7018,4,0,0,0,0,
7018,5,0,0,0,0,
7018,6,1,1,0,0,
7018,7,0,0,0,0,
7018,8,0,0,0,0,
7018,9,0,0,0,0,
7018,10,0,0,0,0,
7018,11,0,0,0,0,
7018,12,0,0,0,0,
7018,13,0,0,0,0,
7018,91,,,,,
7018,92,,,,,
7018,99,,,,,
7019,1,0,0,0,0,
7019,2,1,1,0,0,
7019,3,5,5,0,0,
7019,4,8,8,0,0,
7019,5,10,8,2,0,
7019,6,14,14,0,0,
7019,7,17,17,0,0,
7019,8,0,0,0,0,
7019,9,0,0,0,0,
7019,10,0,0,0,0,
7019,11,0,0,0,0,
7019,12,0,0,0,0,
7019,13,0,0,0,0,
7019,91,,,,,
7019,92,,,,,
7019,99,,,,,
7020,1,0,0,0,0,
7020,2,0,0,0,0,
7020,3,0,0,0,0,
7020,4,0,0,0,0,
7020,5,0,0,0,0,
7020,6,1,1,0,0,
7020,7,1,1,0,0,
7020,8,0,0,0,0,
7020,9,0,0,0,0,
7020,10,2,2,0,0,
7020,11,0,0,0,0,
7020,12,0,0,0,0,
7020,13,0,0,0,0,
7020,91,,,,,
7020,92,,,,,
7020,99,,,,,
7021,1,0,0,0,0,
7021,2,0,0,0,0,
7021,3,5,5,0,0,
7021,4,5,5,0,0,
7021,5,10,10,0,0,
7021,6,2,2,0,0,
7021,7,0,0,0,0,
7021,8,0,0,0,0,
7021,9,0,0,0,0,
7021,10,0,0,0,0,
7021,11,0,0,0,0,
7021,12,0,0,0,0,
7021,13,0,0,0,0,
7021,91,,,,,
7021,92,,,,,
7021,99,,,,,
7022,1,NA,NA,NA,NA,
7022,2,NA,NA,NA,NA,
7022,3,NA,NA,NA,NA,
7022,4,NA,NA,NA,NA,
7022,5,NA,NA,NA,NA,
7022,6,NA,NA,NA,NA,
7022,7,NA,NA,NA,NA,
7022,8,NA,NA,NA,NA,
7022,9,NA,NA,NA,NA,
7022,10,NA,NA,NA,NA,
7022,11,NA,NA,NA,NA,
7022,12,NA,NA,NA,NA,
7022,13,NA,NA,NA,NA,
7022,91,,,,,
7022,92,,,,,
7022,99,,,,,
7023,1,0,0,0,0,
7023,2,0,0,0,0,
7023,3,0,0,0,0,
7023,4,0,0,0,0,
7023,5,0,0,0,0,
7023,6,0,0,0,0,
7023,7,1,1,0,0,
7023,8,0,0,0,0,
7023,9,0,0,0,0,
7023,10,0,0,0,0,
7023,11,0,0,0,0,
7023,12,0,0,0,0,
7023,13,0,0,0,0,
7023,91,,,,,
7023,92,,,,,
7023,99,,,,,
7024,1,0,0,0,0,
7024,2,0,0,0,0,
7024,3,0,0,0,0,
7024,4,5,5,0,0,
7024,5,0,0,0,0,
7024,6,0,0,0,0,
7024,7,0,0,0,0,
7024,8,5,5,0,0,
7024,9,0,0,0,0,
7024,10,0,0,0,0,
7024,11,0,0,0,0,
7024,12,0,0,0,0,
7024,13,0,0,0,0,
7024,91,,,,,
7024,92,,,,,
7024,99,,,,,
7025,1,NA,NA,NA,NA,
7025,2,NA,NA,NA,NA,
7025,3,NA,NA,NA,NA,
7025,4,NA,NA,NA,NA,
7025,5,NA,NA,NA,NA,
7025,6,NA,NA,NA,NA,
7025,7,NA,NA,NA,NA,
7025,8,NA,NA,NA,NA,
7025,9,NA,NA,NA,NA,
7025,10,NA,NA,NA,NA,
7025,11,NA,NA,NA,NA,
7025,12,NA,NA,NA,NA,
7025,13,NA,NA,NA,NA,
7025,91,,,,,
7025,92,,,,,
7025,99,,,,,
7026,1,NA,NA,NA,NA,
7026,2,NA,NA,NA,NA,
7026,3,NA,NA,NA,NA,
7026,4,NA,NA,NA,NA,
7026,5,NA,NA,NA,NA,
7026,6,NA,NA,NA,NA,
7026,7,NA,NA,NA,NA,
7026,8,NA,NA,NA,NA,
7026,9,NA,NA,NA,NA,
7026,10,NA,NA,NA,NA,
7026,11,NA,NA,NA,NA,
7026,12,NA,NA,NA,NA,
7026,13,NA,NA,NA,NA,
7026,91,,,,,
7026,92,,,,,
7026,99,,,,,
7027,1,0,0,0,0,
7027,2,0,0,0,0,
7027,3,0,0,0,0,
7027,4,2,2,0,0,
7027,5,4,3,1,0,
7027,6,6,4,2,0,
7027,7,1,1,0,0,
7027,8,1,1,0,0,
7027,9,1,1,0,0,
7027,10,0,0,0,0,
7027,11,0,0,0,0,
7027,12,0,0,0,0,
7027,13,0,0,0,0,
7027,91,,,,,
7027,92,,,,,
7027,99,,,,,
7028,1,NA,NA,NA,NA,
7028,2,NA,NA,NA,NA,
7028,3,NA,NA,NA,NA,
7028,4,NA,NA,NA,NA,
7028,5,NA,NA,NA,NA,
7028,6,NA,NA,NA,NA,
7028,7,NA,NA,NA,NA,
7028,8,NA,NA,NA,NA,
7028,9,NA,NA,NA,NA,
7028,10,NA,NA,NA,NA,
7028,11,NA,NA,NA,NA,
7028,12,NA,NA,NA,NA,
7028,13,NA,NA,NA,NA,
7028,91,,,,,
7028,92,,,,,
7028,99,,,,,
7029,1,NA,NA,NA,NA,
7029,2,NA,NA,NA,NA,
7029,3,NA,NA,NA,NA,
7029,4,NA,NA,NA,NA,
7029,5,NA,NA,NA,NA,
7029,6,NA,NA,NA,NA,
7029,7,NA,NA,NA,NA,
7029,8,NA,NA,NA,NA,
7029,9,NA,NA,NA,NA,
7029,10,NA,NA,NA,NA,
7029,11,NA,NA,NA,NA,
7029,12,NA,NA,NA,NA,
7029,13,NA,NA,NA,NA,
7029,91,,,,,
7029,92,,,,,
7029,99,,,,,
7030,1,0,0,0,0,
7030,2,0,0,0,0,
7030,3,0,0,0,0,
7030,4,0,0,0,0,
7030,5,0,0,0,0,
7030,6,0,0,0,0,
7030,7,0,0,0,0,
7030,8,1,1,0,0,
7030,9,0,0,0,0,
7030,10,0,0,0,0,
7030,11,0,0,0,0,
7030,12,0,0,0,0,
7030,13,0,0,0,0,
7030,91,,,,,
7030,92,,,,,
7030,99,,,,,
7031,1,0,0,0,0,
7031,2,0,0,0,0,
7031,3,0,0,0,0,
7031,4,1,1,0,0,
7031,5,1,1,0,0,
7031,6,2,2,0,0,
7031,7,0,0,0,0,
7031,8,2,2,0,0,
7031,9,0,0,0,0,
7031,10,0,0,0,0,
7031,11,1,1,0,0,
7031,12,0,0,0,0,
7031,13,0,0,0,0,
7031,91,,,,,
7031,92,,,,,
7031,99,,,,,
7032,1,0,0,0,0,
7032,2,0,0,0,0,
7032,3,0,0,0,0,
7032,4,0,0,0,0,
7032,5,0,0,0,0,
7032,6,0,0,0,0,
7032,7,0,0,0,0,
7032,8,0,0,0,0,
7032,9,0,0,0,0,
7032,10,0,0,0,0,
7032,11,0,0,0,0,
7032,12,0,0,0,0,
7032,13,6,6,0,0,
7032,91,,,,,
7032,92,,,,,
7032,99,,,,,
7033,1,NA,NA,NA,NA,
7033,2,NA,NA,NA,NA,
7033,3,NA,NA,NA,NA,
7033,4,NA,NA,NA,NA,
7033,5,NA,NA,NA,NA,
7033,6,NA,NA,NA,NA,
7033,7,NA,NA,NA,NA,
7033,8,NA,NA,NA,NA,
7033,9,NA,NA,NA,NA,
7033,10,NA,NA,NA,NA,
7033,11,NA,NA,NA,NA,
7033,12,NA,NA,NA,NA,
7033,13,NA,NA,NA,NA,
7033,91,,,,,
7033,92,,,,,
7033,99,,,,,
7034,1,NA,NA,NA,NA,
7034,2,NA,NA,NA,NA,
7034,3,NA,NA,NA,NA,
7034,4,NA,NA,NA,NA,
7034,5,NA,NA,NA,NA,
7034,6,NA,NA,NA,NA,
7034,7,NA,NA,NA,NA,
7034,8,NA,NA,NA,NA,
7034,9,NA,NA,NA,NA,
7034,10,NA,NA,NA,NA,
7034,11,NA,NA,NA,NA,
7034,12,NA,NA,NA,NA,
7034,13,NA,NA,NA,NA,
7034,91,,,,,
7034,92,,,,,
7034,99,,,,,
7035,1,0,0,0,0,
7035,2,0,0,0,0,
7035,3,0,0,0,0,
7035,4,0,0,0,0,
7035,5,1,1,0,0,
7035,6,0,0,0,0,
7035,7,1,1,0,0,
7035,8,0,0,0,0,
7035,9,1,1,0,0,
7035,10,0,0,0,0,
7035,11,0,0,0,0,
